	Data Name	Data Comment	Group Traits	Instrument Name	Variation	Serial No.	Firmware Version	Timestamp	Calibrated Date	Measurement Type	Geometry	Specular Component	Measurement Area	UV Setting	Observer	Illuminant 1	Illuminant 2	L*(D65)	a*(D65)	b*(D65)	C*(D65)	h(D65)	360nm	370nm	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm
    70 	y.064_CAL02-Y09_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:40:42	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	79,40	8,75	74,71	75,22	83,32	0,00	0,00	0,00	0,00	9,40	8,82	7,94	7,13	6,68	6,67	6,99	8,76	12,37	18,17	25,62	35,03	43,80	51,48	57,34	61,55	64,87	68,14	71,08	73,41	75,27	76,75	77,91	79,02	80,09	81,31	82,42	83,78	84,95	86,31	87,18	87,98	88,66	89,45	89,98
    70 	y.064_CAL02-Y09_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:40:42	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	76,50	9,45	92,19	92,67	84,15	0,00	0,00	0,00	0,00	4,03	3,47	2,61	1,83	1,41	1,43	1,77	3,57	7,20	13,03	20,50	29,95	38,74	46,43	52,35	56,59	59,97	63,29	66,27	68,64	70,54	72,06	73,27	74,40	75,51	76,76	77,90	79,30	80,49	81,89	82,79	83,62	84,33	85,13	85,68
    71 	y.065_CAL02-Y10_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:40:56	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,99	9,89	75,06	75,71	82,49	0,00	0,00	0,00	0,00	8,66	8,05	7,16	6,48	6,12	6,07	6,42	7,78	11,04	16,39	23,53	32,68	41,19	48,71	54,39	58,48	61,78	65,15	68,40	71,23	73,24	74,80	76,03	77,05	78,13	79,40	80,41	81,66	82,96	84,10	85,00	85,80	86,48	87,28	87,78
    71 	y.065_CAL02-Y10_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:40:56	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,06	10,67	94,00	94,60	83,52	0,00	0,00	0,00	0,00	3,43	2,84	1,98	1,32	0,99	0,96	1,33	2,72	6,01	11,38	18,54	27,71	36,24	43,78	49,51	53,63	56,98	60,39	63,68	66,55	68,60	70,20	71,47	72,52	73,65	74,94	75,99	77,27	78,60	79,77	80,70	81,52	82,21	83,02	83,53
    72 	y.066_CAL02-Y11_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:41:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,90	10,86	75,37	76,15	81,80	0,00	0,00	0,00	0,00	8,56	7,88	7,03	6,35	6,05	5,96	6,34	7,58	10,90	16,17	23,24	32,30	40,76	48,10	53,67	57,77	61,05	64,83	68,42	71,46	73,83	75,72	77,17	78,43	79,52	80,80	81,97	83,29	84,64	85,83	86,80	87,69	88,33	89,17	89,66
    72 	y.066_CAL02-Y11_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:41:10	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	75,12	11,68	93,36	94,09	82,87	0,00	0,00	0,00	0,00	3,57	2,91	2,08	1,43	1,16	1,10	1,49	2,77	6,11	11,40	18,48	27,57	36,05	43,41	49,02	53,17	56,49	60,33	63,96	67,05	69,46	71,40	72,89	74,19	75,32	76,64	77,85	79,19	80,57	81,80	82,78	83,68	84,33	85,16	85,66
    73 	w.006_CAL02-GS01_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:41:45	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	94,26	-0,37	-2,37	2,40	261,19	0,00	0,00	0,00	0,00	36,60	56,17	79,45	90,73	93,28	92,04	91,26	90,89	89,99	89,17	88,29	87,59	86,84	86,07	85,57	85,02	84,47	84,13	83,81	83,70	84,17	84,54	85,27	86,13	87,09	88,17	89,36	90,53	91,83	92,85	93,56	94,25	94,69	95,15	95,46
    73 	w.006_CAL02-GS01_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:41:45	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	92,18	-0,35	-2,28	2,31	261,28	0,00	0,00	0,00	0,00	31,30	50,90	74,25	85,60	88,20	87,02	86,28	85,97	85,11	84,29	83,45	82,75	82,00	81,24	80,76	80,23	79,68	79,36	79,07	78,98	79,47	79,89	80,66	81,54	82,55	83,66	84,87	86,09	87,41	88,46	89,19	89,89	90,35	90,81	91,14
    74 	gy.016_CAL02-GS02_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:42:01	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	77,12	-1,46	1,60	2,17	132,42	0,00	0,00	0,00	0,00	28,84	38,00	47,49	50,51	50,20	49,29	49,73	51,93	54,31	56,09	56,11	54,93	53,27	51,68	50,07	48,69	48,60	50,02	52,04	53,29	53,16	52,67	51,94	51,38	50,68	50,65	51,47	53,74	57,37	62,15	67,09	71,89	76,22	80,06	83,60
    74 	gy.016_CAL02-GS02_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:42:01	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	74,01	-1,56	1,88	2,44	129,64	0,00	0,00	0,00	0,00	23,49	32,66	42,19	45,27	45,00	44,14	44,60	46,84	49,24	51,04	51,08	49,90	48,24	46,63	45,02	43,66	43,57	45,01	47,03	48,30	48,19	47,71	47,00	46,47	45,80	45,81	46,66	48,96	52,64	57,49	62,48	67,32	71,69	75,56	79,13
    75 	gy.017_CAL02-GS03_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:42:13	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	53,14	-2,31	1,44	2,72	147,96	0,00	0,00	0,00	0,00	16,81	18,89	20,59	20,21	19,31	18,80	19,50	21,52	23,90	25,54	25,40	24,06	22,26	20,74	19,46	18,52	18,57	19,99	21,94	22,93	22,38	21,38	20,59	20,02	19,32	19,14	19,49	21,54	24,98	29,91	35,89	42,04	48,49	54,75	61,35
    75 	gy.017_CAL02-GS03_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:42:13	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	46,79	-2,80	1,91	3,39	145,74	0,00	0,00	0,00	0,00	11,30	13,39	15,12	14,77	13,90	13,42	14,15	16,19	18,59	20,24	20,11	18,75	16,95	15,41	14,14	13,19	13,23	14,67	16,61	17,62	17,08	16,09	15,31	14,77	14,10	13,95	14,34	16,43	19,93	24,93	30,96	37,18	43,67	49,97	56,61
    76 	gy.018_CAL02-GS04_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:42:24	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	31,19	-0,31	0,37	0,48	130,69	0,00	0,00	0,00	0,00	7,71	7,40	7,05	6,52	6,13	6,01	6,21	6,92	7,90	8,52	8,30	7,50	6,73	6,29	5,99	5,77	5,82	6,30	7,10	7,52	7,24	6,83	6,68	6,71	6,60	6,66	6,94	7,78	9,48	12,23	16,27	20,96	26,56	32,50	39,60
    76 	gy.018_CAL02-GS04_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:42:24	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	14,59	-1,06	0,46	1,15	156,49	0,00	0,00	0,00	0,00	2,76	2,46	2,13	1,62	1,25	1,15	1,39	2,10	3,09	3,71	3,47	2,66	1,87	1,40	1,08	0,85	0,89	1,37	2,15	2,58	2,29	1,90	1,76	1,80	1,70	1,79	2,11	2,98	4,71	7,52	11,61	16,34	21,98	27,96	35,08
    77 	k.011_CAL02-GS05_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:42:36	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	27,31	-0,20	-0,56	0,60	250,67	0,00	0,00	0,00	0,00	6,22	5,87	5,57	5,26	5,03	4,97	5,08	5,47	6,04	6,37	6,15	5,59	5,16	4,92	4,81	4,72	4,72	4,97	5,34	5,54	5,35	5,13	5,10	5,17	5,14	5,24	5,41	5,95	6,88	8,86	11,87	15,68	20,61	26,10	33,10
    77 	k.011_CAL02-GS05_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:42:36	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	3,72	-1,60	-2,67	3,11	239,08	0,00	0,00	0,00	0,00	1,39	1,06	0,78	0,49	0,28	0,23	0,36	0,76	1,33	1,65	1,42	0,84	0,38	0,12	0,01	0,01	0,01	0,11	0,48	0,67	0,48	0,25	0,22	0,31	0,30	0,42	0,62	1,18	2,15	4,18	7,24	11,09	16,06	21,57	28,60
    78 	k.012_CAL02-GS06_wbg		SCI	CM-2600d	------	1004031	1.23	31/01/2022 17:42:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	28,12	-0,17	-1,01	1,03	260,45	0,00	0,00	0,00	0,00	6,62	6,35	6,01	5,70	5,46	5,37	5,48	5,84	6,40	6,73	6,46	5,89	5,46	5,23	5,12	5,03	5,02	5,24	5,61	5,82	5,63	5,40	5,36	5,43	5,39	5,49	5,58	6,13	7,12	9,05	11,96	15,77	20,68	26,16	33,11
    78 	k.012_CAL02-GS06_wbg		SCE	CM-2600d	------	1004031	1.23	31/01/2022 17:42:48	31/01/2022 17:03:22	Reflectance	di:8,de:8	SCI+SCE	SAV(3mm)	400nm cut	------	(None)	(None)	3,84	-1,05	-3,46	3,61	253,16	0,00	0,00	0,00	0,00	1,42	1,18	0,85	0,57	0,36	0,29	0,43	0,81	1,37	1,70	1,42	0,83	0,38	0,13	0,01	0,01	0,01	0,11	0,48	0,70	0,51	0,29	0,26	0,35	0,32	0,46	0,58	1,15	2,18	4,16	7,13	10,99	15,95	21,47	28,45
